CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
85070,10.95,22.5,93.25,19.67,12.1,11.7664248738586,10.8155361524362,10.0
85071,10.63,20.81,96.93,19.04,12.14,11.802372049139,10.8768007046485,9.0
85081,5.05,11.89,98.01,17.0,13.74,11.9087183990711,11.8344071990366,5.0
85084,6.03,19.4,93.79,19.09,10.83,11.9593696152593,10.7788137288774,7.0
85088,10.25,21.17,97.91,13.36,14.86,11.8142792576184,11.0845271606306,5.0
85089,7.27,16.08,96.66,18.21,11.8,12.1013505784891,11.4160255467241,7.0
85090,7.6,21.95,96.6,16.47,10.37,11.5606378148698,10.9753136082988,8.0
85092,14.72,24.56,70.4,34.11,17.53,10.7377364822454,11.1031864336656,15.0
85096,10.6,23.13,97.7,17.37,12.69,11.7280622792489,11.094587368386,8.0
85109,8.81,23.52,82.26,27.55,14.16,11.3856485550464,11.1125372546755,8.0
85113,11.83,20.03,95.66,14.66,13.03,12.4818270073865,10.8359581385843,10.0
85114,17.63,25.94,94.2,17.29,16.04,11.43072999951,10.8891175396867,7.0
85127,11.89,27.43,97.47,18.59,14.55,11.5278521233019,10.960058474875,10.0
85128,18.7,25.89,72.05,33.33,16.72,11.125478474235,10.9065454231659,13.0
85129,6.3,20.43,96.47,18.41,12.24,12.0170324819991,11.2888900009379,9.0
85135,13.16,23.05,93.48,20.02,15.62,11.7845530118333,11.0237976633363,11.0
85146,7.52,16.83,85.73,22.09,12.84,12.068363064833,11.4816080434483,6.0
85151,8.9,24.04,88.79,17.68,15.1,11.919181440923,11.5503966388736,7.0
85152,11.85,19.06,95.38,21.97,11.94,11.8859169692593,11.3270246329822,9.0
85153,6.66,20.24,94.79,16.61,11.93,11.9843309717158,11.1860081809319,8.0
85155,5.64,13.01,98.12,13.84,13.05,12.0061688544332,11.9742114743136,5.0
85156,12.86,24.3,89.7,26.08,13.99,11.431043568527,11.0861696407204,12.0
85159,12.16,27.45,96.49,18.33,13.91,11.6112663755113,10.8111582031216,10.0
85163,11.58,24.13,89.31,21.4,13.62,11.2821429776494,10.9948032899215,11.0
85164,15.08,29.59,89.64,26.18,17.01,11.377743620889,10.7075089091637,12.0
85178,8.44,16.82,95.19,19.26,14.03,11.7527785320483,11.4062297566897,5.0
85182,9.42,24.94,86.15,23.3,14.17,11.6463702175695,10.817245568703,8.0
85190,7.84,18.69,92.11,15.64,10.92,12.3874572137677,11.3271436345893,7.0
85191,15.79,16.79,51.72,44.96,18.77,11.0469911611605,11.1898847218623,14.0
85194,14.14,22.8,71.5,29.0,13.92,11.3403273603889,11.1899975937764,9.0
85204,10.95,16.39,98.86,21.96,11.18,11.4838094165903,10.9893039483577,10.0
85210,12.25,24.95,96.98,15.77,11.52,11.5128734790229,11.1812262269602,12.0
85213,6.98,18.36,98.8,11.88,13.86,11.8763614488607,11.3149972885854,8.0
85215,6.46,23.63,93.41,20.71,11.93,11.7047074770713,11.4911927862632,7.0
85221,11.92,21.54,96.23,16.32,14.01,11.7555717456971,11.3187419587603,10.0
85222,14.21,23.8,71.68,34.18,12.62,11.1833285262371,11.1083340828807,9.0
85223,10.14,22.39,92.79,27.22,11.88,11.599781327372,10.8592398059974,13.0
85226,14.47,23.85,91.13,23.55,15.14,11.434465205628,11.1819842720084,9.0
85234,14.2,22.54,81.32,26.19,13.79,11.3570171364741,10.7483966253686,12.0
85238,8.75,20.89,85.86,19.39,14.46,11.6190736771899,11.2425850465609,6.0
85243,15.3,23.67,96.01,23.84,13.64,11.6429764334361,11.2286377700839,9.0
85262,5.81,15.76,94.53,16.92,10.74,12.5903702232619,11.8841182813064,7.0
85280,9.88,22.77,96.02,17.93,12.79,11.5773970033285,10.870832988681,10.0
85284,13.23,23.42,98.47,20.11,14.14,11.8285852912822,10.8611707787168,8.0
85288,14.11,20.06,94.99,18.72,14.72,11.877371718974,11.1865722064047,8.0
85294,20.82,23.23,90.57,22.55,16.0,11.2945426172234,11.3281283264436,10.0
85295,6.0,18.68,95.25,16.37,10.82,12.3006425078463,11.6723792486237,7.0
85300,5.96,14.6,97.88,12.45,14.63,12.1506024643341,11.5020404323028,6.0
85302,6.39,22.43,92.34,16.54,11.96,11.6759547207246,11.070774141897,6.0
86019,8.16,17.6,97.28,17.55,13.93,12.1033385376656,11.2767283704955,8.0
86041,14.2,12.23,66.46,41.2,14.66,11.2564967253354,11.0170426297716,14.0
86062,11.89,13.98,55.76,42.84,23.54,11.5320501276053,11.0010557970252,10.0
86066,19.59,26.81,63.71,42.88,17.3,11.7379425122611,10.9540681337763,22.0
86070,11.61,24.5,83.45,32.32,15.22,11.3368073512146,10.7490246584394,12.0
86078,16.19,28.08,79.5,29.53,14.28,10.7271850728671,10.8579713015356,17.0
86082,10.96,24.13,92.94,20.44,12.68,11.3235627913962,10.8942420310142,15.0
86092,10.87,26.52,89.99,23.49,13.57,11.8425882737534,10.5061653414428,11.0
86095,10.71,16.1,92.25,23.59,12.47,11.736337249016,11.1633099978992,8.0
86100,6.51,16.54,93.25,21.35,15.62,11.8987792554668,11.8557492099224,6.0
86115,10.23,16.9,80.57,32.06,14.56,11.8453800751157,11.1878430459109,9.0
86123,9.59,17.88,98.34,14.8,11.91,11.6505675598805,10.8862128523215,11.0
86128,15.21,31.65,86.95,26.78,14.51,11.7641628445697,10.7785111655614,15.0
86133,6.56,15.85,94.77,17.72,13.52,9.72161536878976,11.9173826193467,6.0
86137,16.58,30.79,78.34,33.59,15.52,10.8044455499312,10.5107635302411,17.0
86139,11.84,30.99,88.62,24.93,14.27,11.1223197601259,10.7493090619218,12.0
86140,10.64,28.49,87.31,26.67,13.57,10.5690038789583,10.5200678528834,16.0
86157,6.23,9.43,82.77,32.51,17.75,11.8250936903016,11.2908358200328,8.0
86158,8.26,13.13,92.25,24.45,13.29,11.5487995546199,11.4022372175897,8.0
86160,13.96,26.02,83.49,35.39,15.01,11.4468296105986,10.2973128679504,20.0
86163,6.94,12.38,94.13,18.46,14.23,12.2935443036296,11.9904180663483,6.0
86165,13.54,29.59,80.83,28.48,16.29,10.9280934167168,10.9565108787528,13.0
86174,12.43,22.95,91.25,24.76,14.81,12.5006540263385,11.1322263523616,10.0
86177,9.14,21.27,82.01,33.15,12.18,11.4329021894661,10.9402132421559,8.0
86194,18.94,12.16,30.51,59.26,26.85,10.6287802481448,10.7204636445445,24.0
86213,7.98,21.05,91.91,22.14,12.21,11.6037733988588,10.8299327697564,13.0
86214,12.18,14.67,70.33,31.97,17.65,11.1518720130931,11.4854691982327,11.0
86222,6.52,15.88,94.34,23.4,12.4,11.8147641177665,11.5566686251227,6.0
86233,10.64,21.18,98.56,16.17,12.29,11.33675280619,10.8492374944353,9.0
86281,7.61,15.58,96.04,13.59,12.19,11.9366620329705,11.1725144981566,8.0
86293,9.36,24.0,87.24,25.86,25.83,10.8981726470861,11.0724213534507,10.0
86294,7.31,16.84,94.5,22.03,13.88,11.7179856477168,11.1654334728188,9.0
86297,7.6,13.56,95.06,25.68,13.38,11.9209860270807,11.745418008706,6.0
86298,11.96,20.26,97.0,22.14,13.25,12.3024347229804,11.4336626202728,11.0
87001,10.38,19.72,79.58,24.38,14.71,11.6469339878134,11.267518609365,10.0
87002,8.65,18.62,85.7,17.52,14.1,12.0240966052,10.9806480373092,8.0
87011,14.49,29.6,62.86,32.97,18.53,10.4095368106926,10.3463649745224,21.0
87014,9.38,21.46,86.08,26.87,13.38,11.427997405118,11.076326146912,13.0
87041,10.74,26.9,87.32,16.37,13.25,11.3354690084855,10.7155169424715,17.0
87048,7.6,12.9,91.44,21.5,13.62,11.8951737203479,11.3107295428678,8.0
87050,7.4,16.61,85.68,22.0,16.16,12.0709661282442,11.6805159564404,9.0
87065,8.17,13.75,86.36,25.37,14.68,11.9903436942312,11.416153784329,8.0
87075,9.57,16.45,72.3,28.18,16.38,11.5578084642926,11.4010985146883,10.0
87085,17.99,17.75,28.82,54.55,20.78,10.911477927143,10.9187537562608,22.0
87106,7.88,21.47,84.53,23.52,12.79,12.1713229987303,11.5722831870497,13.0
87110,7.85,23.28,91.84,20.11,13.21,12.4437246019545,11.3192164904253,10.0
87113,12.28,20.96,83.19,20.78,15.78,11.9459642395577,11.0971981473775,12.0
87114,10.17,17.11,82.29,25.98,14.72,11.486680707001,11.2959398042546,8.0
87125,7.65,14.79,98.78,13.13,15.25,12.0755042745211,11.764382864098,5.0
87126,12.81,24.0,91.02,20.41,15.25,13.1303949137564,10.9855603785116,14.0
87154,15.54,28.05,65.74,36.76,14.95,12.2019762972338,11.0769220655802,14.0
87156,7.16,12.82,97.42,14.51,15.73,12.369185726126,11.8799411531061,8.0
87161,12.16,27.48,74.64,29.49,13.75,11.0433556436101,11.1319021346046,14.0
87178,8.35,16.02,90.87,18.34,13.8,12.1384653875083,10.6188589546908,8.0
87187,12.25,31.14,77.97,27.31,14.7,11.0202099465775,10.7989516422154,13.0
87201,4.8,11.35,98.11,10.47,13.32,12.4476225166408,12.1655532794977,5.0
88009,15.18,26.25,77.83,25.26,15.26,12.675431040394,10.8871119418063,12.0
88075,7.21,27.6,66.32,21.21,12.45,11.7157769356467,11.2607294578424,11.0
88078,24.11,38.8,45.46,44.68,18.14,11.6146531795998,10.7391479250739,24.0
88087,11.56,11.72,58.01,30.5,13.39,11.9727711274505,11.5582087100277,10.0
88090,23.44,26.63,47.89,48.38,15.3,11.9767290331891,11.2799898440805,22.0
88114,22.17,30.14,52.23,44.63,18.52,13.4197935986675,11.4535928261048,19.0
88116,11.81,33.1,63.97,25.42,13.7,11.2040199441272,10.5586329576804,14.0
88158,13.45,25.62,58.7,36.5,14.2,12.5519371480712,11.4470310007632,15.0
88160,19.09,20.52,33.26,52.82,19.16,10.938536175573,11.1322344866917,23.0
88165,14.4,25.21,77.09,26.44,14.57,12.5812298150684,11.133739429601,10.0
88181,21.47,36.15,62.53,33.79,15.97,12.110506905338,10.7153592675763,17.0
88196,13.04,23.45,47.59,36.39,15.72,10.959143889871,10.9209899598005,14.0
88209,15.94,23.49,44.45,51.58,14.9,11.8466481205843,11.0887014836444,18.0
88218,15.78,31.92,72.81,28.17,16.56,11.6391655286891,10.9710224717177,16.0
88304,17.74,25.59,39.45,50.66,20.97,11.4533078367217,10.9387965959728,21.0
88319,17.68,28.76,76.19,25.22,17.03,12.1398891037356,10.8583211422476,15.0
88321,18.53,27.89,49.75,43.14,17.31,11.7164630236181,11.5079599344619,20.0
88367,26.53,37.77,59.44,41.31,18.48,11.6992029148366,10.6166765624682,27.0
88372,21.03,29.0,57.37,41.87,17.17,11.8045550998079,10.7648342994601,20.0
88383,20.46,26.16,28.5,50.31,16.26,11.1996300623613,11.0623183478225,21.0
88408,16.91,30.04,68.58,26.44,15.32,11.4347408351295,11.0053565560686,14.0
88413,24.31,29.67,36.21,53.78,19.24,11.2996374314484,10.9425595529492,25.0
88415,15.18,23.92,61.64,31.15,14.95,11.9239287961329,11.2196609154566,14.0
88424,12.99,24.34,77.45,23.48,14.6,12.1009609112367,11.5032323817517,9.0
88429,10.32,20.58,75.78,23.26,15.45,11.7555007895154,11.5758648059682,10.0
88445,13.89,26.18,71.48,30.14,13.73,12.0494127992797,11.0504597207214,11.0
88447,12.62,33.49,69.37,26.52,11.84,11.5976896685124,11.0585910738755,14.0
88451,24.39,33.6,61.18,37.09,18.3,11.3902841772009,10.5278605085146,25.0
88465,15.42,23.58,57.36,37.56,14.77,12.3040040667399,11.295745150646,16.0
88468,22.2,38.61,56.99,36.94,15.82,11.1004691395013,10.4345124134016,20.0
88486,9.67,25.05,71.26,27.0,12.55,11.6000693680691,11.0942169448276,10.0
88487,10.44,31.66,77.04,22.85,14.65,11.7538294970955,10.9204326163577,14.0
88513,18.05,27.61,73.71,31.39,16.44,12.0994766683282,11.196232933593,16.0
88516,13.08,23.71,56.85,30.92,13.7,14.8203391879285,11.8555621575629,12.0
88530,14.14,28.04,74.54,25.56,16.16,11.8560216093077,11.3739509002588,16.0
89003,11.58,25.76,86.11,18.61,13.75,12.0824028438815,11.1926816194478,11.0
89013,11.0,23.78,95.41,21.18,14.7,11.8701878813111,11.6070106565804,10.0
89024,16.93,24.0,36.62,53.59,17.64,11.1647527449729,10.9088796568981,20.0
89025,20.81,30.56,43.71,52.47,16.5,10.6706529229109,10.3089020011889,21.0
89055,21.93,35.97,69.06,32.86,17.86,11.9746605613714,10.9337697689987,19.0
89068,7.33,24.79,77.58,29.94,12.48,11.336170997697,10.9748659904959,11.0
89074,10.71,20.38,95.9,12.28,14.12,13.2479124271061,11.925268720446,11.0
89086,14.94,29.2,93.03,21.85,14.31,12.3421617135435,11.0765763330971,14.0
89099,18.07,26.17,72.54,34.98,15.61,11.7389357500825,11.2489108589402,17.0
89206,24.2,31.13,50.21,51.98,19.64,11.2025274412467,10.7720812084913,29.0
89257,24.07,35.51,62.49,45.45,18.65,11.2256964364901,10.7975793398908,25.0
89263,10.16,23.38,84.73,24.5,16.53,11.8658656827362,11.2386487476334,10.0
89287,16.23,21.88,67.66,37.74,14.4,12.2276892952341,11.589668598616,17.0
89309,13.36,29.63,73.39,34.34,14.92,12.4102588635207,11.508230691309,15.0
89338,9.37,29.57,76.13,33.47,14.12,12.1611761148239,11.3843503532568,11.0
89345,26.55,41.54,60.33,43.51,18.4,11.6037768835534,10.6819991492516,26.0
89348,14.29,24.89,80.52,29.96,14.89,11.7080613171832,11.2864909879342,14.0
89387,22.42,29.85,36.01,58.46,15.66,11.5269302932717,11.042536872123,26.0
89418,22.99,35.75,50.6,50.19,17.78,11.1263588838151,10.5408007494574,27.0
89419,14.7,27.09,68.4,40.66,16.03,11.4467609112146,10.9862340838515,14.0
89460,13.38,26.77,82.23,21.66,14.82,12.6659910364249,11.2344012498078,12.0
89464,15.77,28.73,70.42,35.12,14.39,11.9460414282814,11.601659485635,17.0
90008,13.33,18.67,55.32,38.5,16.37,12.2037359834705,10.9718949081801,16.0
90009,17.18,21.56,55.81,35.34,14.0,12.1950825720378,10.8548382861181,14.0
90010,20.63,20.56,13.75,61.86,19.96,11.4588973095386,10.852382111429,25.0
90032,14.92,19.02,44.63,44.89,14.86,12.4094047606877,11.1597723675141,15.0
90033,19.52,28.06,44.69,45.05,16.15,12.1590710916237,11.1653889329912,19.0
90039,9.7,12.98,66.6,28.78,14.96,12.6108827838812,11.5755121086232,10.0
90052,13.44,27.13,54.5,40.05,14.58,11.9580487447473,10.8581626806851,14.0
90053,13.72,29.51,59.77,35.96,14.18,12.3106361738906,10.9043811216379,11.0
90075,17.0,20.26,64.15,36.83,17.45,12.4388014384954,11.4952683221874,15.0
90099,16.51,19.88,39.85,41.48,15.16,12.0358893674648,11.1416280970089,17.0
91016,12.17,24.12,78.0,33.15,13.35,12.9532515662026,11.8619926607131,13.0
91021,12.34,20.33,23.55,56.29,12.85,11.8365738713017,12.0200293281854,20.0
91027,8.9,21.17,32.34,54.76,15.48,12.1918843745924,12.3608902364392,17.0
91044,7.91,12.76,67.66,22.46,12.19,13.1159108867094,13.9209600121614,6.0
91045,9.09,18.92,67.56,29.15,13.21,13.1869884215167,12.1942761108449,8.0
91064,8.36,9.0,56.01,24.9,13.36,12.9370469967469,14.0737635703183,6.0
91085,6.35,15.07,78.24,17.94,14.07,13.4213755961528,13.0124042324218,6.0
91086,8.33,12.28,70.72,22.67,12.91,13.1378379359855,13.0741397871309,6.0
91097,11.14,14.34,33.68,32.93,13.28,12.6226917914658,12.3872975467133,12.0
91103,12.81,15.32,38.6,49.73,13.37,12.2836184443472,12.2957555529056,14.0
91105,8.98,16.58,79.36,22.26,13.23,13.2328631862088,12.8097908683986,8.0
91114,9.05,13.18,49.58,31.58,15.09,12.4198359047178,12.8142511230919,11.0
91122,6.56,5.69,65.37,23.27,15.69,12.4761269702678,12.8344044041563,5.0
91136,9.05,22.3,77.39,23.55,16.39,12.6428764654666,12.6906857921318,13.0
91161,10.9,19.12,17.57,40.76,13.12,12.1748485541698,12.3658690722124,17.0
91174,12.03,22.48,23.93,59.07,18.45,11.7090511571783,11.3422752032719,26.0
91179,9.49,14.51,55.8,32.47,13.63,13.1220196608248,12.2212105357609,7.0
91191,9.75,13.28,43.66,28.19,14.34,12.9829770215076,12.8200347504787,10.0
91200,10.82,20.01,41.56,51.94,15.16,11.5815413112756,11.9989554432735,13.0
91201,11.68,17.46,50.64,38.74,14.72,12.6288460860558,12.4215983055347,11.0
91207,11.93,18.96,54.29,42.01,14.57,12.6456411734848,12.3315852282924,13.0
91215,19.01,21.5,17.31,57.38,16.04,11.5571567379668,11.5412244197381,23.0
91216,8.88,14.89,64.31,24.24,17.31,12.4186310711698,12.7865058756501,7.0
91223,16.2,24.85,34.75,50.98,16.38,11.7428893225281,11.5920970551875,19.0
91225,7.52,6.85,53.03,24.78,14.97,12.775786763209,13.7290567382975,6.0
91226,8.36,17.7,75.96,22.4,13.06,13.0871280033385,12.5333863816253,5.0
91228,17.76,18.58,15.94,55.34,18.95,11.6128630691356,11.3694755142514,24.0
91232,6.83,14.58,63.96,25.96,14.05,12.9616130465472,12.5054516193966,8.0
91235,13.38,25.02,20.63,40.98,45.66,12.0859453111024,11.5983698023606,20.0
91249,6.32,9.45,84.53,13.94,12.8,14.2541840066037,13.225561874094,5.0
91272,8.05,5.86,51.85,27.21,18.11,12.6626845795659,13.1071945670993,5.0
91286,22.13,29.39,11.53,67.07,23.12,10.9751671793522,10.7038241849355,43.0
91312,7.24,12.49,64.34,26.65,13.41,12.9062826040645,13.4408773448917,7.0
91315,7.53,13.38,89.35,10.94,13.61,14.1780920657922,12.8494229684336,5.0
91326,11.24,15.81,24.0,51.53,12.88,11.8354590913155,12.2268438452674,16.0
91330,6.94,12.89,82.88,15.04,15.44,13.0775447569436,13.3362363690466,5.0
91333,8.35,11.61,79.04,15.19,12.92,13.6841632848765,12.8835751818472,8.0
91338,6.23,12.65,74.5,19.95,13.35,13.6339137406136,13.0590134966247,5.0
91339,8.53,15.83,70.48,21.84,15.13,13.1759085342237,12.8786775702948,10.0
91340,8.52,14.27,72.03,28.83,14.7,13.4065231437435,12.8790042337215,8.0
91345,11.84,18.09,30.87,44.38,14.11,12.2096158390248,12.2814549996356,15.0
91347,7.63,15.44,78.09,14.13,14.78,13.0596574731079,13.0380987194616,11.0
91363,8.51,15.98,74.3,21.99,14.69,12.9818901182117,13.1217687128465,7.0
91376,7.03,13.25,74.13,21.09,14.26,13.2039875695332,13.0654942405507,5.0
91377,10.62,13.92,10.59,55.58,13.42,11.9670973881386,12.3367301102031,16.0
91386,9.31,10.21,62.59,30.67,15.39,12.9248294755738,12.6781682534548,8.0
91390,8.57,18.97,89.3,14.14,13.79,13.4412880370991,12.1692725452807,6.0
91405,8.86,19.89,78.13,23.3,13.4,13.5164707832097,12.8885424335821,6.0
91421,11.16,17.21,51.99,36.79,15.47,12.2680811483783,12.416918948598,14.0
91425,7.84,15.04,52.0,31.98,12.83,12.7354210593608,12.5798841786402,10.0
91432,9.95,18.8,57.22,31.11,13.6,12.8525752789431,12.9294681910751,10.0
91433,6.93,17.07,83.45,11.95,13.76,13.492464967878,13.0929396689331,5.0
91434,12.54,17.56,54.03,33.94,14.02,12.6460836693162,12.5169168892203,13.0
91457,8.14,13.24,84.76,18.57,15.43,13.3358110774839,13.2402365641639,7.0
91458,5.91,9.57,68.68,17.6,13.9,13.0333860354451,13.402339205615,5.0
91461,6.51,15.87,86.89,17.63,13.93,13.1001250810509,12.8446081399873,8.0
91471,7.84,6.43,47.97,29.6,20.15,12.4947170795114,12.9532334915703,6.0
91477,9.35,10.44,30.94,42.68,17.84,12.1539369058519,12.5788634612793,9.0
91479,10.41,25.5,66.48,28.24,14.36,13.1187183203058,12.7009720679333,11.0
91494,7.38,10.44,75.48,23.36,13.45,13.1310561872115,13.8638903925493,6.0
91511,10.45,19.96,72.48,19.37,12.82,12.7632634139464,11.8580712942355,11.0
91514,13.02,18.95,52.18,36.28,14.67,12.6468372369266,12.1568621145289,13.0
91521,14.9,20.97,26.71,43.6,15.48,11.8464895063183,11.7416986692055,23.0
91540,9.95,15.78,72.81,24.92,13.77,13.3436569769794,12.1280909701175,6.0
91549,12.22,18.29,47.29,40.72,14.56,12.2681544080405,12.5852919565015,15.0
91552,11.51,21.01,62.14,32.61,15.32,13.0317151380685,12.3356986284967,11.0
91553,9.42,9.58,73.59,20.37,13.08,13.228410992619,13.2516901467455,7.0
91570,12.69,15.71,34.65,46.22,13.71,12.2164086256811,12.1225945473985,15.0
91573,9.48,11.6,57.4,31.89,12.93,13.6907619784073,12.9664735569707,8.0
91577,8.89,13.55,79.49,16.86,13.17,14.2737960513695,13.3822722885304,7.0
91587,9.94,13.49,61.15,29.69,13.5,12.8586783069356,13.2211925747462,8.0
91589,11.42,18.17,53.66,33.28,14.67,12.5033387196531,12.4844127847755,13.0
91600,8.6,11.32,62.92,26.31,13.91,12.5846054587216,12.6126574313467,9.0
91617,7.21,10.91,55.64,29.52,12.1,13.7300248323024,12.7002069818571,5.0
91645,8.08,9.51,54.38,23.45,15.26,12.0721935187667,13.4759721774876,6.0
91657,14.49,21.67,44.6,52.5,15.37,12.110752635277,11.8664949308644,19.0
91659,9.42,16.59,71.96,23.6,13.91,13.3637021619786,12.2269451122543,9.0
91661,8.03,11.2,49.02,33.0,13.25,12.9528822185308,13.0982115093027,7.0
91665,9.36,18.38,79.21,21.36,15.28,13.1064044217362,12.7156170206521,9.0
91667,8.87,12.49,75.13,17.94,14.48,12.745033961215,13.0007699395907,6.0
91685,9.26,11.1,65.32,29.3,12.38,12.8028101304739,12.9750309048918,6.0
91687,14.61,21.36,30.81,49.63,14.09,12.1575919554267,12.0939090322968,17.0
91689,7.48,11.15,48.81,27.07,12.59,12.8487248618224,13.3228745648943,7.0
91691,9.56,12.78,47.5,27.48,13.34,13.0331161193752,13.0994710726548,8.0
91692,15.62,20.98,7.1,64.18,16.72,11.672670013513,11.6874368203371,21.0
92002,8.8,9.27,31.98,36.19,13.87,12.1479339246716,12.8389711562011,8.0
92004,11.06,13.41,8.96,53.08,13.62,11.6994374087133,12.9063429947104,15.0
92007,15.35,18.03,9.15,73.3,15.11,11.4974421739357,11.783535004613,19.0
92009,9.48,11.45,19.9,42.01,13.92,12.2729950702434,13.5080769511956,9.0
92012,9.17,9.08,2.37,49.04,12.27,12.1770846375434,13.9163539965853,9.0
92014,8.68,7.13,19.66,45.17,15.22,12.0560128380868,12.7940144922387,8.0
92019,11.61,13.57,11.68,53.32,14.69,11.7934862787859,12.372996661378,11.0
92020,9.08,11.51,13.58,46.02,13.04,12.5564183004928,13.1703775737394,9.0
92022,8.2,10.38,24.87,40.92,12.74,11.91459526603,12.9790287179593,8.0
92023,10.34,13.44,28.54,44.4,13.35,12.2128807211335,12.7262124339706,10.0
92024,13.34,18.22,1.1,69.03,14.31,11.5248041335832,12.279451202416,21.0
92025,13.01,17.41,25.73,49.77,15.7,11.6017595741291,12.333405402005,16.0
92026,8.89,8.28,3.12,52.88,13.26,12.2905337752941,13.6680000509131,11.0
92032,11.5,11.91,17.15,53.59,14.63,11.8368284893612,12.224970638079,11.0
92033,9.26,9.25,23.36,35.09,14.08,12.8504456842751,13.5060779514841,7.0
92035,8.14,9.31,10.11,44.75,12.34,12.5786133815155,13.8390779777703,8.0
92036,19.3,28.58,8.55,74.45,16.76,11.3562477401647,11.5991753786491,27.0
92040,8.18,8.66,6.01,52.68,12.57,12.9123106863787,13.4094142489035,8.0
92044,9.08,9.36,0.84,55.5,11.78,12.3963686827596,14.4415770008949,9.0
92046,12.57,15.32,14.34,64.5,14.98,11.8111118439087,12.4326362991512,13.0
92048,9.85,12.92,14.05,42.83,13.66,12.4262148947934,12.8504424025206,10.0
92049,9.57,10.3,3.4,55.17,13.3,12.0980522532093,13.2343819026104,10.0
92050,14.88,19.85,13.89,65.64,16.97,11.5271460354013,11.6966777888915,20.0
92051,9.43,7.31,2.31,41.06,14.61,12.3395482274374,14.1838909108286,8.0
92060,7.72,10.8,10.06,48.14,11.73,12.8939704590153,13.6716830178601,6.0
92062,10.02,11.34,2.96,58.62,12.41,12.2642462730727,13.643307742378,10.0
92063,9.57,10.11,23.32,43.51,13.81,12.4045448466045,13.6068273027996,7.0
92064,8.11,7.12,14.07,38.45,14.13,12.5016675445864,13.8818612361733,7.0
92071,8.66,6.55,21.43,44.51,16.31,12.3998298891964,13.359786316748,7.0
92072,10.37,9.3,20.52,39.77,12.44,12.0224297355921,13.2655114446686,9.0
92073,9.85,11.54,11.39,56.21,12.32,12.0027766823882,13.4242961258051,10.0
