,REG,DEP,CODGEO,LIBGEO,AAV20,LIBAAV2,CATEAAV,LIBCATE,TAAV20,LIBTAAV,geometry,TP6020
99,32,59,59386,Marquette-lez-Lille,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((704368.0345990537 7063018.020658372, 704022.9980884552 7063602.006784863, 702803.9694381047 7062980.011007804, 701658.0106920126 7063858.994776282, 703129.9437657228 7064071.055780259, 705232.0416831208 7065621.9584156135, 705978.0504255474 7065069.968319385, 704885.9851009593 7063292.02976138, 704368.0345990537 7063018.020658372))",10.0
100,32,59,59388,Marquillies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((691656.9616653023 7048754.001145437, 691233.9770223773 7049754.9576460505, 689607.0556124032 7049106.979459047, 688906.997535522 7049716.947995482, 688786.9568941547 7050386.028522832, 689705.9939276631 7051294.968822886, 690278.9722224097 7052071.950880283, 691587.9763604974 7051774.001097417, 691597.0534877931 7050759.997606845, 692262.0495700038 7050516.056605359, 692497.0283383208 7049829.04678704, 691973.9710087989 7048940.9856874375, 691656.9616653023 7048754.001145437))",
101,32,59,59398,Mérignies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709422.9636479941 7044566.028940479, 708050.9889611069 7043907.953672998, 707022.0084850907 7044417.056280452, 706407.9555962678 7045800.034984059, 707462.0108546696 7046507.013592026, 707750.9973442642 7046734.049514685, 708774.9852924377 7046412.9534299765, 709396.9809372185 7046794.9778643735, 709716.0347370417 7046734.957694072, 711067.0192409961 7046464.012301889, 711031.0514745354 7045740.014813753, 710097.9447858902 7045096.00851697, 709422.9636479941 7044566.028940479))",
102,32,59,59399,Merris,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((677124.9466909639 7066939.017129967, 674038.0031063178 7067967.997770626, 674012.020395542 7070116.047323776, 675821.0493804923 7070808.048781646, 676986.9782379548 7070657.032160131, 677661.9593758502 7069744.0083999, 677150.0214733501 7068687.001387808, 676823.0249175691 7068013.043022238, 677124.9466909639 7066939.017129967))",
103,32,59,59401,Méteren,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((677150.0214733501 7068687.001387808, 677661.9593758502 7069744.0083999, 676986.9782379548 7070657.032160131, 675821.0493804923 7070808.048781646, 674012.020395542 7070116.047323776, 673889.0295260596 7070383.023057126, 674575.0157912034 7070718.982490564, 674616.9961570696 7071482.00937861, 675675.0238717503 7072561.026910444, 675895.02505654 7073299.99931728, 675690.001455278 7075977.006466168, 676277.9573335514 7076216.977808822, 677248.051860221 7075791.043904902, 677590.0238429294 7073982.015264625, 678610.9494198126 7074390.022108979, 679282.9803295927 7072744.947741624, 678943.958575 7072574.982079795, 679215.0172529512 7071093.971323911, 678454.0330835959 7069353.020435731, 677897.0502873407 7068832.006620422, 677150.0214733501 7068687.001387808))",10.0
104,32,59,59408,Moncheaux,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((705817.9574182677 7038473.950415267, 704824.0346237237 7038821.028909923, 704730.9967646955 7040121.976923495, 705811.034733873 7040292.054155273, 706389.0077130616 7041227.9966146285, 708368.0004612033 7040910.9862215035, 707188.0019486033 7040102.008133847, 707469.0456822391 7039430.99744636, 706509.0505110277 7039180.020843839, 705817.9574182677 7038473.950415267))",
105,32,59,59410,Mons-en-Baroeul,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((708278.024973465 7059950.025545303, 707559.0211699767 7059746.022123124, 706680.0365023816 7060396.95021961, 707308.0447465692 7061710.945223148, 708454.0034926612 7061292.04692027, 708733.0049265712 7061136.944607182, 708278.024973465 7059950.025545303))",24.0
106,32,59,59411,Mons-en-Pévèle,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((708368.0004612033 7040910.9862215035, 706389.0077130616 7041227.9966146285, 705656.0485542091 7041134.958433322, 705431.9606133673 7041434.043998287, 705586.9489496303 7042470.966187988, 705061.0556917669 7043437.996498214, 705528.9709286739 7044260.023807221, 706405.005368152 7044592.013581835, 707022.0084850907 7044417.056280452, 708050.9889611069 7043907.953672998, 709422.9636479941 7044566.028940479, 709453.0309582233 7043498.018899919, 708950.9638116342 7042077.028314333, 709426.0281758838 7041046.005943586, 708368.0004612033 7040910.9862215035))",
107,32,59,59419,Mouchin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((720894.0177484624 7045511.048730971, 719747.038930806 7045463.963980671, 718124.9935923013 7046381.979380454, 717913.9573916326 7047475.971830987, 717950.945229657 7048026.033998475, 718491.020285832 7047971.005467734, 720348.0422360548 7047849.032735599, 722798.0125923932 7046708.975284118, 723363.9582161707 7045693.949812803, 720894.0177484624 7045511.048730971))",
108,32,59,59421,Mouvaux,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709314.9482054386 7066125.953350743, 708746.9602819353 7066941.96703945, 708533.9939247147 7067965.047861151, 709439.9835312476 7068759.956978114, 710155.0170350561 7068680.989998902, 710731.9677860822 7067663.014618112, 710115.9868973059 7066296.03281393, 709314.9482054386 7066125.953350743))",8.0
109,32,59,59423,Neuf-Berquin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((677984.9834753517 7062058.023717803, 676951.0104714938 7062470.002452367, 675768.9696591669 7061608.94351205, 674475.9653327692 7063431.019142287, 675344.9649446792 7064228.991970076, 676454.0501525211 7064630.987425515, 677370.0226581392 7064108.951629465, 677865.0549771588 7063217.03244099, 677984.9834753517 7062058.023717803))",
110,32,59,59426,Neuville-en-Ferrain,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709817.0153520267 7071581.969359617, 710124.0417964386 7072186.944025093, 709959.9763328796 7073500.033080626, 711175.0346835499 7074384.010720072, 711421.0185791154 7075089.9651159, 713031.0344056092 7072505.998379708, 711321.9659640819 7071643.011510664, 709817.0153520267 7071581.969359617))",6.0
111,32,59,59427,La Neuville,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((703241.0237361678 7043248.9702261295, 702669.9712847746 7044356.014129401, 703184.9737151634 7045918.035825979, 703563.0256075067 7045911.00022493, 704172.9938968766 7045023.052926671, 704894.9479284812 7044844.0099337, 705030.9883815378 7043439.018478953, 703241.0237361678 7043248.9702261295))",
112,32,59,59431,Nieppe,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((686533.9552399472 7063781.955725811, 685889.9471840699 7064676.030445736, 686636.9781546595 7066832.0237793205, 685525.9649468646 7068344.008584719, 686789.0162628074 7068929.014460546, 689286.9795844177 7069460.013786379, 690812.0146076159 7067357.009484845, 689818.9997414615 7065476.955414399, 688282.9617476141 7064494.039774694, 687048.9555137365 7065116.033320342, 686533.9552399472 7063781.955725811))",12.0
113,32,59,59435,Nomain,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((718215.9913082022 7042936.04552456, 716459.9499729659 7043120.986105076, 714245.9784565074 7043407.022448701, 713606.9650850726 7044348.978528357, 714352.9716709 7044954.975174576, 714315.9838328756 7045275.049278537, 714363.9789547474 7046375.965760158, 714662.948343427 7046594.94633242, 715305.0262427519 7046440.977570017, 717913.9573916326 7047475.971830987, 718124.9935923013 7046381.979380454, 719747.038930806 7045463.963980671, 720894.0177484624 7045511.048730971, 719565.9535839938 7043645.971810609, 718215.9913082022 7042936.04552456))",
114,32,59,59437,Noyelles-lès-Seclin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((702829.9521488803 7052863.004139775, 702019.9527860904 7051722.036277506, 701517.9999392761 7052227.961372767, 700660.0054546143 7052951.050681518, 700656.0329983358 7053330.0114050815, 699248.9984733775 7053880.979520568, 700717.9834755718 7053471.042516081, 700880.0066394041 7053815.9654793, 702829.9521488803 7052863.004139775))",
115,32,59,59449,Orchies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((717412.0045448184 7039256.946092966, 716171.9857115346 7039448.01632653, 715170.0080178581 7040551.994287578, 714945.0143052263 7041667.999489241, 716459.9499729659 7043120.986105076, 718215.9913082022 7042936.04552456, 718524.9457525668 7042728.978391558, 718519.0452963343 7041632.033800162, 719183.0213069821 7040792.987610982, 718713.9716987382 7040226.020364667, 717681.0209230429 7039931.020491271, 717412.0045448184 7039256.946092966))",12.0
116,32,59,59452,Ostricourt,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((701161.9583014294 7038289.007603341, 701184.990784089 7039400.02116544, 700587.9556219204 7039821.985410543, 701168.9931289983 7041213.0216959445, 702614.0355635439 7041227.996614631, 703167.0459035208 7041712.0227601165, 704182.9789525616 7039859.9950610995, 703284.0241735976 7039229.035754265, 702959.9800025318 7038559.0470475275, 702734.9862899001 7038301.034843955, 702122.9757008035 7038596.0347173475, 701161.9583014294 7038289.007603341))",21.0
117,32,59,59457,Pérenchies,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((697926.0411365243 7062355.973500666, 696618.9649983892 7064150.024990866, 697160.9702111174 7064827.955246652, 697834.0233490602 7064966.94462756, 698533.9671261677 7063787.969346123, 698844.9638702589 7062703.960174717, 697926.0411365243 7062355.973500666))",9.0
118,32,59,59458,Péronne-en-Mélantois,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((712420.9518164666 7051169.026431934, 711812.00575526 7051356.010973932, 711612.9947534035 7052689.974767119, 712796.055637293 7052222.967501802, 712640.047229466 7051658.952396373, 712420.9518164666 7051169.026431934))",
119,32,59,59462,Phalempin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((700770.9689686862 7043655.957321129, 700592.9481497628 7043934.049884308, 700958.9748432944 7044996.956715358, 700703.0058920442 7045275.957457931, 700704.0281202076 7046412.04525059, 700027.0046825852 7047313.041770205, 699911.0464840719 7047915.976936998, 700535.9923569692 7047850.962895726, 701022.9676202562 7048341.002661517, 702792.0563824675 7046772.967344634, 703184.9737151634 7045918.035825979, 702669.9712847746 7044356.014129401, 701851.0090944631 7044926.042855141, 700770.9689686862 7043655.957321129))",5.0
120,32,59,59466,Pont-à-Marcq,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709396.9809372185 7046794.9778643735, 708774.9852924377 7046412.9534299765, 707750.9973442642 7046734.049514685, 707462.0108546696 7046507.013592026, 707174.9545216277 7047109.038348029, 707655.0092571205 7047962.04193795, 708681.9474334101 7047585.009143113, 709396.9809372185 7046794.9778643735))",
121,32,59,59469,Pradelles,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((671980.0421542858 7069091.9467527205, 671273.971477999 7069263.045965249, 671198.9735737888 7071869.025452574, 671455.056824812 7072147.006445798, 672567.9980325603 7072041.032844481, 673153.0058393172 7071617.029100705, 673275.9967087997 7071394.984817612, 672253.0309887896 7070963.945472783, 671980.0421542858 7069091.9467527205))",
122,32,59,59470,Prémesques,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((696639.0472529324 7061250.973558881, 694987.0510605728 7062446.969951896, 694735.0545656014 7062944.95126672, 695197.9751180669 7063495.011202811, 696217.9927665603 7063560.025244069, 696618.9649983892 7064150.024990866, 697926.0411365243 7062355.973500666, 697824.9462217648 7062277.004290063, 696639.0472529324 7061250.973558881))",
123,32,59,59477,Provin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((693614.9642305108 7044724.98934244, 693238.0445529051 7045129.024296572, 693036.9912513219 7045448.986830586, 693308.0499292731 7046151.993548331, 692589.0461257851 7048240.020699769, 694065.9717273378 7046997.053357813, 694804.0377138064 7045612.03069271, 693614.9642305108 7044724.98934244))",12.0
124,32,59,59482,Quesnoy-sur-Deûle,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((698716.9783163342 7066330.978753657, 697651.0100022942 7068163.94584242, 697621.9649202289 7069230.027954243, 698995.9797502431 7068677.018108681, 700544.047256101 7070282.041095381, 700813.9715627149 7070522.012438035, 701321.0312371459 7070010.981901863, 702476.9750389233 7070571.027348477, 703432.999910455 7069616.02427886, 703224.0038529137 7068181.986703324, 701273.0361152742 7067080.050472364, 701047.0201744795 7067379.020004582, 699808.0235693592 7066548.029165793, 698716.9783163342 7066330.978753657))",9.0
125,32,59,59487,Radinghem-en-Weppes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((692294.9549651744 7057638.02395063, 691711.9894581437 7058143.040866514, 691161.0214178934 7059619.965930818, 692337.9554026042 7060777.044493875, 693646.9595406923 7059958.989075087, 694514.0311526492 7058729.976902475, 694344.9731612473 7057820.016853079, 692294.9549651744 7057638.02395063))",
126,32,59,59489,Raimbeaucourt,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709134.9993865632 7036392.04845407, 707221.0194869477 7036558.042225682, 705790.9524793292 7036047.011689505, 705227.0513118783 7036408.045353503, 704876.0000452747 7036458.990424067, 705316.0045714527 7037906.983168954, 705817.9574182677 7038473.950415267, 706509.0505110277 7039180.020843839, 707469.0456822391 7039430.99744636, 708515.9539698976 7039094.016032182, 708843.9705972427 7038441.046205605, 709576.0239843052 7038338.024745176, 709486.0484965673 7037615.955185778, 709606.999222923 7036909.998558554, 709134.9993865632 7036392.04845407))",10.0
127,32,59,59501,Rieulay,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((717591.0454353053 7030083.031086674, 717094.9930447228 7030100.958146241, 717049.0402225772 7031235.004208819, 717757.9468272072 7032078.022288213, 717982.0326114494 7033007.951127262, 718520.9754528877 7033551.997443045, 719601.013422065 7033934.021877447, 720080.9538577839 7033329.047211958, 720852.0373825966 7033314.976009864, 721116.9691613682 7032547.977231603, 720449.0228510415 7032481.0352616, 720402.9578857224 7031494.036161724, 719308.0566327915 7031847.014475343, 718679.0261604411 7030904.03641494, 717924.9625188818 7030770.038673585, 717591.0454353053 7030083.031086674))",
128,32,59,59507,Ronchin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((706150.9665734548 7054615.982268573, 705066.9561479985 7056620.048569838, 705747.0441135098 7057565.976539721, 706868.04237699 7057796.984352595, 707201.0515321769 7057219.011846415, 708150.0415761396 7056962.021623585, 707011.0033578424 7055063.018512826, 706284.0567983956 7054969.980331526, 706150.9665734548 7054615.982268573))",18.0
129,32,59,59508,Roncq,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((708445.0406651392 7069976.944141517, 707876.0326700727 7069521.964116813, 707211.0344312618 7069661.975478471, 707757.0121002691 7070652.946468564, 707356.9456402303 7071720.958740525, 706144.0438890593 7073164.981826589, 707072.9538350777 7073901.004323936, 707748.0471161479 7073592.957460583, 708858.9481807689 7074520.958370896, 709959.9763328796 7073500.033080626, 710124.0417964386 7072186.944025093, 709817.0153520267 7071581.969359617, 708488.9511875582 7070347.055136647, 708445.0406651392 7069976.944141517))",7.0
130,32,59,59511,Rosult,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((725813.0206441197 7037722.950767821, 725322.9808529431 7038130.049432783, 724805.0303510369 7038201.983042341, 724576.9742671156 7038828.970458957, 723599.0512842609 7039691.957328003, 723688.0045438356 7039886.9972204035, 725065.9918301295 7040388.95042545, 725519.9517116722 7040969.986642456, 725546.0465656214 7041702.947660381, 726174.962738198 7041654.952499286, 727075.9598168889 7039725.997319758, 727461.9544651905 7038120.972101651, 725813.0206441197 7037722.950767821))",
131,32,59,59512,Roubaix,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714120.9431306985 7063825.9789966885, 713874.0513067434 7063572.960664074, 712274.0205359346 7063754.043155723, 711300.9757811493 7064224.000330517, 711401.956396135 7064966.94462756, 710789.9458070386 7065895.967518612, 710881.9635945036 7066263.014802919, 711444.9589901647 7067575.990057106, 712425.9443443085 7067920.004840935, 713568.9550188851 7067806.995638582, 714304.9787056268 7066469.968134577, 715259.9835055947 7065862.041328214, 715172.0503175833 7065449.042844298, 715013.9974534303 7064817.971967517, 714120.9431306985 7063825.9789966885))",42.0
132,32,59,59519,Rumegies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((725246.0549487792 7042240.980355864, 724888.9932393692 7042115.946144301, 724092.9470753442 7042925.9462126875, 723501.0187407911 7044716.025812658, 723780.0201747002 7045670.009132926, 725598.0119871721 7045210.037468671, 726812.0481096806 7043800.05214296, 727118.0544825286 7043614.997761088, 726984.0563291976 7043284.029967213, 726284.0004089164 7043145.948765694, 725246.0549487792 7042240.980355864))",
133,32,59,59522,Sailly-lez-Lannoy,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714689.9532823651 7059738.986522079, 714615.9754497176 7059759.977292474, 714731.0257198416 7060856.013704488, 715648.0204536231 7062044.976727845, 715896.0466489148 7062274.054380583, 717361.967123219 7061639.011613577, 717624.9709020378 7061076.016257491, 717317.0365292369 7060461.964260881, 717763.0536548218 7059936.978555346, 716583.0551422212 7060525.9563214015, 715932.0144153751 7060172.978007783, 715198.0330283591 7060268.9660985675, 714689.9532823651 7059738.986522079))",
134,32,59,59523,Sainghin-en-Mélantois,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((712796.055637293 7052222.967501802, 711612.9947534035 7052689.974767119, 710913.0509762958 7053487.949826295, 709593.041710959 7053996.028221607, 709438.9613030851 7054317.010504953, 709781.9555139567 7056024.037434147, 712264.9434086392 7056114.011904619, 713252.965746952 7055740.951000016, 713627.9552680049 7055150.951253223, 713686.9555171253 7055045.99963265, 712870.0334699404 7053942.021671611, 713112.0449092265 7052922.004560732, 712796.055637293 7052222.967501802))",
135,32,59,59524,Sainghin-en-Weppes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((691978.9635366417 7048419.971872125, 691973.9710087989 7048940.9856874375, 692497.0283383208 7049829.04678704, 692262.0495700038 7050516.056605359, 691597.0534877931 7050759.997606845, 691587.9763604974 7051774.001097417, 691486.995745511 7052516.947625855, 691805.0273171709 7053194.991682994, 693236.002253179 7053586.999396509, 694098.9892656822 7050381.036883268, 693041.9837791645 7049415.026322397, 692927.9557372035 7048681.953734518, 692750.9549898438 7048468.986782557, 691978.9635366417 7048419.971872125))",7.0
136,32,59,59526,Saint-Amand-les-Eaux,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((730562.9677049757 7035003.053898749, 729225.0306279956 7036823.9959782995, 728846.9765790526 7036831.029347938, 727461.9544651905 7038120.972101651, 727075.9598168889 7039725.997319758, 727692.9629338275 7040142.967693892, 729955.0417153316 7040086.009003012, 730980.0497350686 7040613.036438623, 732117.0456536396 7040468.0334374085, 732755.0389535109 7040861.9713110635, 733739.9967639344 7040265.957943972, 735267.9820152486 7040297.953974229, 736165.0066376608 7039262.959713269, 733228.9667898248 7035158.042410495, 730562.9677049757 7035003.053898749))",18.0
137,32,59,59527,Saint-André-lez-Lille,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((703246.0162640099 7061238.946318267, 701470.0048174041 7063888.949076467, 701631.0057530742 7063872.952177032, 701658.0106920126 7063858.994776282, 702803.9694381047 7062980.011007804, 704022.9980884552 7063602.006784863, 704368.0345990537 7063018.020658372, 704036.0476720296 7061909.048826361, 704222.0090903118 7061571.047662836, 703246.0162640099 7061238.946318267))",10.0
138,32,59,59535,Saint-Jans-Cappel,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((679282.9803295927 7072744.947741624, 678610.9494198126 7074390.022108979, 678658.0366132952 7074719.967922113, 679263.0123748227 7074961.980994847, 679216.039481114 7075936.955085514, 680219.9451747437 7076332.026509868, 681194.0100010928 7075898.945434948, 681525.9990847161 7076037.028867869, 682637.0122925113 7075366.018180384, 681970.9939821368 7075085.995457077, 681798.9857626198 7074374.025209546, 681012.01888249 7073543.034370755, 679282.9803295927 7072744.947741624))",
139,32,59,59550,Salomé,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((689500.9681698007 7047935.945726647, 687697.953940856 7047592.0447441675, 686672.9459211194 7047983.032708343, 687550.0004321616 7048982.967228215, 687332.0415470981 7049652.955934966, 688786.9568941547 7050386.028522832, 688906.997535522 7049716.947995482, 689607.0556124032 7049106.979459047, 690203.9743181989 7048064.949597033, 689500.9681698007 7047935.945726647))",9.0
140,32,59,59551,Saméon,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((723688.0045438356 7039886.9972204035, 723586.0017006864 7040921.991481364, 721369.9878845015 7043362.99917782, 723501.0187407911 7044716.025812658, 724092.9470753442 7042925.9462126875, 724888.9932393692 7042115.946144301, 725246.0549487792 7042240.980355864, 725546.0465656214 7041702.947660381, 725519.9517116722 7040969.986642456, 725065.9918301295 7040388.95042545, 723688.0045438356 7039886.9972204035))",
141,32,59,59553,Santes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((697701.0474238924 7052565.962536287, 696961.9592092612 7053820.051170866, 695136.0267974299 7055470.005607839, 694978.9961614402 7055703.961098786, 695490.02613555 7055871.998831886, 697909.0212532709 7056442.0275576245, 698663.9928232195 7055595.947998801, 698456.0189938414 7054077.947341695, 698393.9542168321 7053373.012695205, 697701.0474238924 7052565.962536287))",5.0
142,32,59,59554,Sars-et-Rosières,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((722917.0331621967 7037755.9665474305, 722778.9525660132 7038628.030747614, 722075.0384892258 7039931.020491269, 722638.0317282877 7039585.985958107, 723599.0512842609 7039691.957328003, 724576.9742671156 7038828.970458957, 724805.0303510369 7038201.983042341, 723084.0488538718 7038086.026161916, 722917.0331621967 7037755.9665474305))",
143,32,59,59560,Seclin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((702792.0563824675 7046772.967344634, 701022.9676202562 7048341.002661517, 700555.9603117388 7049382.010542785, 700417.9918587289 7050139.023810533, 698703.02296097 7051657.022236239, 698960.0141403823 7051923.997969591, 700918.016705591 7050914.986118579, 701517.9999392761 7052227.961372767, 702019.9527860904 7051722.036277506, 702829.9521488803 7052863.004139775, 703020.0003232152 7052769.965958472, 702898.0295252956 7052431.056615547, 703897.9649192458 7051427.944583502, 704890.9776288013 7051024.023430717, 704481.0425694512 7048200.991299859, 703504.0275149866 7047912.005046781, 702792.0563824675 7046772.967344634))",14.0
144,32,59,59566,Sequedin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((698162.9479047942 7057596.0424098475, 697383.0136956336 7058132.0356066385, 697996.9544412821 7059630.973422084, 698699.96058968 7059689.971611643, 699579.9653288376 7059067.978066002, 700930.0419044027 7058732.018632557, 699888.0140014119 7058492.955469291, 699744.030792397 7057897.964082942, 698355.038378855 7057901.027793765, 698162.9479047942 7057596.0424098475))",7.0
145,32,59,59581,Steenwerck,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((682964.0066916923 7061635.039723357, 681441.0161248201 7064423.012113125, 680291.992850838 7065949.974068613, 680234.014829881 7066711.981207313, 683275.0055923826 7068328.011685287, 685525.9649468646 7068344.008584719, 686636.9781546595 7066832.0237793205, 685889.9471840699 7064676.030445736, 686533.9552399472 7063781.955725811, 686486.9823462386 7063627.989194808, 685591.9978669536 7062916.018947288, 683688.0030230229 7062994.9881579, 682964.0066916923 7061635.039723357))",7.0
146,32,59,59582,Strazeele,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((674038.0031063178 7067967.997770626, 671980.0421542858 7069091.9467527205, 672253.0309887896 7070963.945472783, 673275.9967087997 7071394.984817612, 673889.0295260596 7070383.023057126, 674012.020395542 7070116.047323776, 674038.0031063178 7067967.997770626))",
147,32,59,59585,Templemars,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((704890.9776288013 7051024.023430717, 703897.9649192458 7051427.944583502, 702898.0295252956 7052431.056615547, 703020.0003232152 7052769.965958472, 703693.9613895471 7053885.971160132, 704644.9937332362 7054238.949473744, 705082.0458746997 7053775.005919258, 704754.0292473553 7052733.998037985, 705441.0377406621 7051898.015559637, 704890.9776288013 7051024.023430717))",8.0
148,32,59,59586,Templeuve-en-Pévèle,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714315.9838328756 7045275.049278537, 713203.042625128 7046728.035894369, 711708.9828405475 7046853.978285333, 711067.0192409961 7046464.012301889, 709716.0347370417 7046734.957694072, 710182.0198173961 7048880.9655171335, 711268.9804709684 7049080.997049086, 711031.0514745354 7050891.9536181055, 711812.00575526 7051356.010973932, 712420.9518164666 7051169.026431934, 713563.0545626536 7050022.953128744, 714302.0284775114 7049286.022452003, 714219.9957457322 7047916.996686331, 714662.948343427 7046594.94633242, 714363.9789547474 7046375.965760158, 714315.9838328756 7045275.049278537))",6.0
149,32,59,59592,Thumeries,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((704182.9789525616 7039859.9950610995, 703167.0459035208 7041712.0227601165, 703241.0237361678 7043248.9702261295, 705030.9883815378 7043439.018478953, 705061.0556917669 7043437.996498214, 705586.9489496303 7042470.966187988, 705431.9606133673 7041434.043998287, 705656.0485542091 7041134.958433322, 706389.0077130616 7041227.9966146285, 705811.034733873 7040292.054155273, 704730.9967646955 7040121.976923495, 704182.9789525616 7039859.9950610995))",7.0
150,32,59,59594,Thun-Saint-Amand,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((733007.9455334707 7042326.982936119, 730943.9698254339 7042407.99610821, 730659.9758636822 7042549.027219202, 730727.0310119345 7043178.964545292, 731494.0299372942 7044374.960938306, 732162.9984757839 7043848.953252039, 733099.0553925453 7043380.018057996, 733007.9455334707 7042326.982936119))",
