REG,DEP,CODGEO,LIBGEO,AAV20,LIBAAV2,CATEAAV,LIBCATE,TAAV20,LIBTAAV,geometry,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
32,59,59535,Saint-Jans-Cappel,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7069857740980487 50.75098309685976, 2.6973917301395005 50.7657208344394, 2.6980400535763303 50.76868286015969, 2.706586839651989 50.77087475587423, 2.7058708280976695 50.77962094938048, 2.7200578955302586 50.78319835950649, 2.733864139245131 50.779342877470675, 2.73855582917691 50.780591747361875, 2.75430833712108 50.77460325892264, 2.7448968370318987 50.77207184883824, 2.7424958597413385 50.76567875511769, 2.731402092399391 50.75819917073803, 2.7069857740980487 50.75098309685976))",,,,,,,,
32,59,59550,Salomé,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.852161844793859 50.52859936687153, 2.8267840784822806 50.52547973366245, 2.8123386748440407 50.52896807693253, 2.824657373441459 50.537961141285066, 2.821566383677639 50.54397021667552, 2.8420387747888696 50.55057763867939, 2.8437484671821602 50.54457453013543, 2.853625104700959 50.539111824912055, 2.862057766414579 50.529768675249635, 2.852161844793859 50.52859936687153))",10.6,19.6,93.72,26.7,15.2,11.8929636863931,11.3823086838005,9.0
32,59,59551,Saméon,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3330740333927604 50.45599088806719, 3.3317009339460903 50.46528530315252, 3.30066713038037 50.48727603709588, 3.33072927520907 50.49934436460141, 3.3389512309589 50.4832540008478, 3.35009972459528 50.4759521101539, 3.3551301572635204 50.47706013267326, 3.3593155696072294 50.47221843660667, 3.3589016817603894 50.46564021068413, 3.35248099349272 50.46044295602986, 3.3330740333927604 50.45599088806719))",,,,,,,,
32,59,59553,Santes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9676013805898696 50.57023947994455, 2.9571759941251203 50.58149180138688, 2.931417591560639 50.59628834555819, 2.929200490521529 50.59838679245679, 2.93640444304115 50.59989878723058, 2.9705119092925485 50.60502740822594, 2.9811617646702 50.5974361745432, 2.97823515048054 50.583811888125986, 2.977363098303289 50.57748496673803, 2.9676013805898696 50.57023947994455))",7.8,15.4,91.61,17.7,15.1,11.8494675345454,11.8889603781627,5.0
32,59,59554,Sars-et-Rosières,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3221113927056805 50.436890148092715, 3.320220323504671 50.44472344336224, 3.3103969973054395 50.456445057573085, 3.3182936013633393 50.45332772995812, 3.3318117635952498 50.4542434728224, 3.3455084729732794 50.44645916553704, 3.3486755724515094 50.440821922741875, 3.3244779264352196 50.43984686383839, 3.3221113927056805 50.436890148092715))",,,,,,,,
32,59,59560,Seclin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.03930717920434 50.51824278874858, 3.0144055897811 50.5323223829382, 3.0078305737643096 50.541666576137956, 3.0058881147612606 50.548461203820594, 2.9817249594500996 50.56208448482882, 2.9853453925590587 50.56448112463219, 3.01293359172497 50.555425195466846, 3.0213915405287803 50.567208265568176, 3.0284624517579086 50.56266607882331, 3.039883989725289 50.572903272145844, 3.04256173036589 50.572067357271465, 3.0408402908749395 50.56902619096389, 3.0549219783917096 50.56001764206094, 3.068908466035509 50.55638535743696, 3.0631011529054293 50.53105046341742, 3.04934048188993 50.52846287433534, 3.03930717920434 50.51824278874858))",13.8,22.6,65.91,36.5,15.8,11.0838793308964,11.3016815713463,14.0
32,59,59566,Sequedin,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9740875765932886 50.615385003970964, 2.9630827300439906 50.62019247833514, 2.97173589210363 50.63364675568694, 2.9816555133704195 50.634178083046045, 2.9940736687584 50.62859734089679, 3.013121310890461 50.62558176943119, 2.998420135320419 50.62343700684702, 2.9963892474867597 50.61809725033887, 2.976795832407629 50.61812262895275, 2.9740875765932886 50.615385003970964))",8.3,18.9,81.66,16.2,29.6,12.1507100338789,11.712273041601,7.0
32,59,59581,Steenwerck,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7595270939522 50.65140197006493, 2.7378987246284394 50.67637724295777, 2.7215956165058803 50.69004423240828, 2.7207385292779995 50.69688020177184, 2.7636341964014592 50.71147039029583, 2.795445116226439 50.71167032660695, 2.811197584906719 50.69812768067564, 2.8007199122741295 50.67876437675675, 2.8098457844081404 50.67075547441241, 2.809187735906219 50.66937279910661, 2.7965759490719306 50.662963665093756, 2.7696906719571897 50.663625395829364, 2.7595270939522 50.65140197006493))",9.4,22.1,92.56,24.8,14.9,12.1969979725177,11.2996751896744,7.0
32,59,59582,Strazeele,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.6331175423918096 50.70792330624898, 2.603956234841419 50.7179194080891, 2.6076832294932695 50.73472892474709, 2.62211763875835 50.73864131222517, 2.63085280383863 50.72958717844542, 2.63260913903189 50.72719677807435, 2.6331175423918096 50.70792330624898))",,,,,,,,
32,59,59585,Templemars,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.068908466035509 50.55638535743696, 3.0549219783917096 50.56001764206094, 3.0408402908749395 50.56902619096389, 3.04256173036589 50.572067357271465, 3.052070426065398 50.582079892700506, 3.0654803877035093 50.58524149322077, 3.0716355667980104 50.581074226383485, 3.0669994574275896 50.57173374539857, 3.0766701562069287 50.564225085677606, 3.068908466035509 50.55638535743696))",9.5,14.7,77.9,21.7,14.0,11.5899196608376,11.7943285676271,8.0
32,59,59586,Templeuve-en-Pévèle,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2014893140089193 50.504639969751885, 3.18587349908208 50.51770625104891, 3.164843771332239 50.51886646060759, 3.1557951415303194 50.5153779130919, 3.13678340538612 50.5178323257841, 3.1433984459437085 50.537086709140276, 3.1587122762184494 50.53886343010636, 3.1554114930052406 50.55512171543255, 3.16642775278315 50.55927246384915, 3.1750017607991405 50.55758241732055, 3.1910539901737085 50.547272292754315, 3.2014369129547706 50.54064154830744, 3.2002326327501 50.528355677253124, 3.206421182554909 50.5164791198005, 3.20220449346687 50.514520541081524, 3.2014893140089193 50.504639969751885))",7.0,15.1,84.25,21.6,13.9,11.7019931628351,11.8104287649502,6.0
32,59,59592,Thumeries,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0588163927077394 50.456182983084986, 3.0445461677728787 50.47281361449689, 3.045599188633809 50.486609293344706, 3.07078526402674 50.4883033583028, 3.0712082934484104 50.48829394217789, 3.078593985469539 50.47960919267935, 3.0763995866727996 50.4703028027794, 3.079547104987869 50.46761610298221, 3.0898569800144697 50.46844419492651, 3.0817145732467304 50.460048376396564, 3.0665251090630603 50.45853077347136, 3.0588163927077394 50.456182983084986))",10.8,21.8,95.05,16.1,16.4,12.0255870676681,12.0440523275244,7.0
32,59,59594,Thun-Saint-Amand,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.4643196901874593 50.47747058564995, 3.43529282647009 50.478303308980344, 3.4313087628656707 50.47958321360794, 3.43230055619385 50.48523430530359, 3.4431857290198002 50.49593139769564, 3.452556864623649 50.491175919966665, 3.465688654151599 50.486917903027496, 3.4643196901874593 50.47747058564995))",,,,,,,,
32,59,59596,Tilloy-lez-Marchiennes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3083694308823195 50.41474331550234, 3.3040520430305387 50.420984526106395, 3.3067198691851196 50.434461384848234, 3.3115029714369397 50.435337603467914, 3.3103124984469288 50.44505325196857, 3.320220323504671 50.44472344336224, 3.3221113927056805 50.436890148092715, 3.3270548734189807 50.4255306593124, 3.3406703617144102 50.42541341735, 3.35105019420176 50.420634855865224, 3.3521739335085394 50.416493254785635, 3.3440968513555105 50.41467547992285, 3.3083694308823195 50.41474331550234))",,,,,,,,
32,59,59598,Toufflers,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.24507435985757 50.65142861981985, 3.2244076234052597 50.657166572942494, 3.2208971602440695 50.6551171211746, 3.218452598332461 50.66128663479029, 3.2351863180044402 50.67093905286501, 3.2421129382438885 50.666680933800144, 3.24507435985757 50.65142861981985))",7.7,14.9,95.89,21.8,14.0,11.6662810970292,12.1262782028558,7.0
32,59,59599,Tourcoing,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.153732680642281 50.69307001239827, 3.149835732280819 50.693514605285365, 3.142912372686789 50.69337920922737, 3.1516516363123293 50.7056353389659, 3.14352500687655 50.71477954312684, 3.1334210518424594 50.715499378596014, 3.1326473864494995 50.721889839047165, 3.11938494507957 50.72643380478885, 3.1200136459281094 50.729754211368025, 3.1388199821936498 50.740815436503745, 3.1601028117083905 50.74133759636595, 3.1842989819378498 50.7490475206328, 3.1881684648702593 50.740221198226166, 3.1963433603137497 50.73705048279879, 3.17423475677683 50.714102966304736, 3.175596937021419 50.70790988422118, 3.1617242494780893 50.70484174632719, 3.153732680642281 50.69307001239827))",22.0,24.8,55.82,47.8,18.1,10.8544814534515,11.0057862316594,27.0
32,59,59600,Tourmignies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.077803182468119 50.49566858828143, 3.0760221143981306 50.508855293273655, 3.08174548474047 50.51452420730242, 3.0901969199027004 50.50948329659264, 3.0988158186380086 50.49706313227343, 3.09013598326364 50.49864018129911, 3.077803182468119 50.49566858828143))",,,,,,,,
32,59,59602,Tressin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.180203399232539 50.609288815346304, 3.176347176829879 50.61167203138951, 3.1795018486247697 50.61806626582856, 3.1963772343447387 50.62656653919391, 3.20169879311524 50.62709667105528, 3.203928847077889 50.62397922556691, 3.1988640821038903 50.62394262586931, 3.1955707391135806 50.6114283671788, 3.180203399232539 50.609288815346304))",,,,,,,,
32,59,59609,Vendeville,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0766701562069287 50.564225085677606, 3.0669994574275896 50.57173374539857, 3.0716355667980104 50.581074226383485, 3.08929460138686 50.579734894920314, 3.09512833718728 50.57103307469347, 3.0959574115295587 50.56976666646296, 3.0766701562069287 50.564225085677606))",,,,,,,,
32,59,59611,Verlinghem,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0106874012873392 50.65953960561558, 2.9942526792235094 50.67323450507101, 2.9792980664756192 50.67095321728111, 2.9694076713919006 50.681530949416555, 2.98187413464514 50.69377362041487, 2.997287751117331 50.69572260413905, 3.014794532549699 50.7031785591257, 3.0179872050581897 50.70049537732433, 3.0230318748332987 50.67171542345071, 3.0207583964273494 50.67185937642292, 3.01747892035769 50.663451733707156, 3.0106874012873392 50.65953960561558))",,,,,,,,
32,59,59615,Vieux-Berquin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.639599156440779 50.66722903224224, 2.62138788512804 50.67045039607701, 2.6191210668980696 50.673368713882184, 2.60438497891322 50.670701852665616, 2.59514506087076 50.6730862196363, 2.58195288165977 50.695271228396365, 2.5695769414597596 50.71012443472196, 2.5747025161254697 50.71568780785723, 2.59396412619785 50.7194225062419, 2.603956234841419 50.7179194080891, 2.6331175423918096 50.70792330624898, 2.676799742231399 50.69881104361394, 2.6781135648768606 50.694677724784164, 2.66407947002135 50.69110454854419, 2.6674581284847587 50.67807503089877, 2.6518196366031295 50.67442477731079, 2.639599156440779 50.66722903224224))",,,,,,,,
32,59,59629,Vred,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2493461638686396 50.38608637102373, 3.21145301583087 50.3902956160314, 3.21084825937355 50.39694902692616, 3.2306873902486886 50.40184146459592, 3.2360133405226397 50.40217262887003, 3.2525343770232698 50.39442828425377, 3.2493461638686396 50.38608637102373))",,,,,,,,
32,59,59630,Wahagnies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0164410438364198 50.46834131291523, 3.01744152159636 50.47283772989038, 3.0248155488921005 50.48131925863583, 3.0108478417668296 50.49027039980175, 3.0260503332112694 50.5016685043912, 3.03757224823675 50.49654895158053, 3.045599188633809 50.486609293344706, 3.0445461677728787 50.47281361449689, 3.03676461766189 50.46847136393732, 3.0164410438364198 50.46834131291523))",14.4,24.0,90.1,21.1,14.8,11.6802203136415,11.5569174417094,10.0
32,59,59636,Wambrechies,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0234131604410086 50.6715901017756, 3.0230318748332987 50.67171542345071, 3.0179872050581897 50.70049537732433, 3.045562140034039 50.71037634771125, 3.0485281601055 50.72324307248357, 3.0573639339641194 50.72472878419587, 3.065825624834588 50.71940298311222, 3.0721582189907792 50.71009497221955, 3.0739061775750702 50.687390569126, 3.0442003478286197 50.67348742920261, 3.0234131604410086 50.6715901017756))",8.9,19.9,70.12,31.7,14.1,11.4256122937218,11.7352159725048,7.0
32,59,59637,Wandignies-Hamage,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3427344202060705 50.38987476983711, 3.3325789728537005 50.39159035744248, 3.3170962219314393 50.38824729218912, 3.3068870681165987 50.3903917630046, 3.2965358618220195 50.39020109998621, 3.292855527120439 50.39709555504835, 3.2914942094711885 50.39977460022515, 3.2995410398181293 50.40205326436033, 3.3038099447807197 50.40408101255021, 3.313725247769279 50.40163202264043, 3.332624704030699 50.406996320684705, 3.3475352147593807 50.405877623727896, 3.3475455551657594 50.405527216055205, 3.3532188457720697 50.393149565971676, 3.3427344202060705 50.38987476983711))",,,,,,,,
32,59,59638,Wannehain,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2759579230790603 50.558538296572465, 3.263047108210329 50.56030775472252, 3.2570054011215386 50.5802726063976, 3.2608932809112994 50.58241823262657, 3.27616975336988 50.58168455733758, 3.281663548311739 50.57626083092314, 3.278059666977919 50.56684432137579, 3.28450096048014 50.561929438816016, 3.2759579230790603 50.558538296572465))",,,,,,,,
32,59,59642,Warlaing,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3475352147593807 50.405877623727896, 3.332624704030699 50.406996320684705, 3.313725247769279 50.40163202264043, 3.3038099447807197 50.40408101255021, 3.2995410398181293 50.40205326436033, 3.3083694308823195 50.41474331550234, 3.3440968513555105 50.41467547992285, 3.3504353920669496 50.41085127651397, 3.3475352147593807 50.405877623727896))",,,,,,,,
32,59,59643,Warneton,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9917281499485315 50.73736699432989, 2.9523757978424294 50.73910720186228, 2.9401365766314607 50.745365076404916, 2.957143479650469 50.75281104534058, 2.9719669670907396 50.750275220430005, 2.9832940550066893 50.75718676283644, 2.9857986020679492 50.75423474076557, 2.9817143716845202 50.74514499632841, 2.9917281499485315 50.73736699432989))",,,,,,,,
32,59,59646,Wasquehal,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.13791172386081 50.673139764705496, 3.13620716024805 50.663791698531966, 3.1271707194027294 50.653139731434045, 3.118702568574569 50.653668412447736, 3.1133407274231786 50.66665029927517, 3.1177965315551095 50.676400280800074, 3.1138634435796706 50.68590747481311, 3.131591813744149 50.691865500755775, 3.142912372686789 50.69337920922737, 3.149835732280819 50.693514605285365, 3.13791172386081 50.673139764705496))",11.1,17.6,60.47,35.8,14.4,11.4937617179171,11.8733537675733,9.0
32,59,59648,Wattignies,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.04256173036589 50.572067357271465, 3.039883989725289 50.572903272145844, 3.012404502766849 50.581461905832505, 3.0279576820259497 50.59224727777844, 3.03665632869864 50.59163504805833, 3.04904511000354 50.60080250431276, 3.0546289259647588 50.60077367674556, 3.062294592400469 50.5971266575674, 3.0654803877035093 50.58524149322077, 3.052070426065398 50.582079892700506, 3.04256173036589 50.572067357271465))",15.6,17.9,52.18,43.1,16.1,11.2076606732761,11.0382264200702,19.0
32,59,59650,Wattrelos,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.215566520003629 50.68938001740199, 3.20209791272813 50.694857887370055, 3.1917454263920804 50.70687196597277, 3.175596937021419 50.70790988422118, 3.17423475677683 50.714102966304736, 3.1963433603137497 50.73705048279879, 3.1990329495459706 50.73401334811589, 3.1922248738068792 50.72487142572096, 3.210946233577249 50.712763292154456, 3.24792004902139 50.71005713751065, 3.2599016599587 50.69873549801443, 3.2590467589325294 50.69181795943687, 3.2536737005778296 50.69113872798428, 3.215566520003629 50.68938001740199))",18.8,29.4,72.9,39.1,16.8,11.2289652029099,10.9756942984422,21.0
32,59,59653,Wavrin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.92964835891083 50.550442457821084, 2.92623526859302 50.55302607433888, 2.91687083107308 50.550605621924895, 2.90465917460194 50.579370913300416, 2.9051746052086886 50.58251280271109, 2.920739858178209 50.58954188346264, 2.931417591560639 50.59628834555819, 2.9571759941251203 50.58149180138688, 2.9676013805898696 50.57023947994455, 2.9667974179355796 50.56971890454975, 2.9553194179964395 50.5614138352617, 2.950419746685519 50.55779481288896, 2.9404456584601903 50.55685660371524, 2.92964835891083 50.550442457821084))",11.0,16.5,85.24,26.8,15.5,11.7761426759416,11.6044311973845,11.0
32,59,59656,Wervicq-Sud,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0477241273227302 50.73955613730288, 3.0485114586311903 50.74907575003621, 3.035273142267449 50.77014754476256, 3.0406828184115597 50.77556583945763, 3.05874478057602 50.780708750155185, 3.0609321362774704 50.76388387679549, 3.0573846820895993 50.75403398058855, 3.06344549592534 50.74840527272602, 3.05749816950006 50.74245859411314, 3.0477241273227302 50.73955613730288))",12.4,20.6,75.38,34.9,14.7,11.9855919501551,11.8070866263902,12.0
32,59,59658,Wicres,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8549619528478294 50.558751466999134, 2.84902543786377 50.564883953155814, 2.87459413349192 50.579469422254014, 2.884497209812339 50.575835498046324, 2.8800292888754986 50.56974575626957, 2.8814680870623195 50.56307907398572, 2.8630159585452595 50.5657342144863, 2.8549619528478294 50.558751466999134))",,,,,,,,
32,59,59660,Willems,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2587040722049596 50.62817516584428, 3.230228453365609 50.621204305848735, 3.20376947463603 50.62296529373573, 3.203928847077889 50.62397922556691, 3.207287098883481 50.63444627306085, 3.21447679235076 50.639190235854905, 3.2248309298814406 50.63831049966612, 3.2340330596164995 50.64146120337862, 3.2506596284468903 50.636143122988926, 3.2587040722049596 50.62817516584428))",10.1,19.1,90.01,30.3,17.5,11.429505111076,11.9334529363762,8.0
32,59,59670,Don,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.900404364056619 50.5353434218234, 2.9019974066593504 50.541924400631245, 2.91687083107308 50.550605621924895, 2.92623526859302 50.55302607433888, 2.92964835891083 50.550442457821084, 2.9305252950161185 50.54738278563982, 2.9158357272135693 50.537806095503164, 2.900404364056619 50.5353434218234))",,,,,,,,
32,62,62051,Auchy-les-Mines,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7846571309989 50.48568587625919, 2.7743845014510295 50.49254312890665, 2.7630508973429007 50.508804679711254, 2.7736861609304695 50.51649834297502, 2.7937122578465394 50.52133611526556, 2.797566929504899 50.51893700602349, 2.7846571309989 50.48568587625919))",15.0,21.6,92.19,37.2,19.1,12.0582022178521,10.9647830343984,17.0
32,62,62132,Billy-Berclau,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.860670367074559 50.50689679846487, 2.84517617078116 50.50649241685945, 2.845345818333079 50.51988475625677, 2.852161844793859 50.52859936687153, 2.862057766414579 50.529768675249635, 2.8825034625803303 50.53597440467438, 2.886964187370709 50.53765684319249, 2.8870449969173095 50.532980522841, 2.8820774128566797 50.50775414048605, 2.860670367074559 50.50689679846487))",11.4,20.4,96.23,20.9,15.5,12.5636484030569,11.5134144663975,9.0
32,62,62200,Cambrin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7366326619374397 50.500556003974516, 2.7375626056606603 50.502891211869894, 2.730532480708529 50.50422348687566, 2.728454561448799 50.5191001020077, 2.73881210768078 50.51998497018458, 2.74587472226045 50.51513471995901, 2.7408841542501103 50.50287172951909, 2.7366326619374397 50.500556003974516))",,,,,,,,
32,62,62215,Carvin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9365972546145303 50.4686041952355, 2.9119570570918087 50.46863392116311, 2.9101279778086697 50.46883020168843, 2.9140637927799005 50.47874269524475, 2.922610981185 50.48277837666292, 2.9112455808252187 50.48935097195778, 2.91014291396387 50.49983397826822, 2.9268652613093193 50.50780704062396, 2.9506757694621393 50.51190266441946, 2.9630499993016497 50.51020112623575, 2.9647091646554005 50.51277818721594, 2.9942297056969585 50.49666245601575, 2.9777853200713187 50.48333933467232, 2.9786897725405406 50.47340338754139, 2.9761457353152587 50.47041370545231, 2.965682737834339 50.469262409070716, 2.9365972546145303 50.4686041952355))",17.2,26.1,83.05,42.3,18.7,11.5644469730693,11.0523323684228,18.0
32,62,62249,Courcelles-lès-Lens,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9954630534460898 50.39993812543575, 2.9917273837399994 50.401698032786925, 3.00421521041917 50.42109770286649, 3.0202793142124493 50.42990238102325, 3.0361548731532793 50.42374068107138, 3.0389796123691095 50.423183715109985, 3.0295152681438404 50.41154227613388, 3.014622200021599 50.40347484863122, 2.9954630534460898 50.39993812543575))",18.3,25.1,93.45,36.3,18.0,12.1950944903554,11.1825750146313,21.0
32,62,62252,La Couture,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7104825459967388 50.55215282949518, 2.69708892442814 50.563375658926205, 2.6829586957445195 50.57837400937032, 2.654986369612269 50.589751319036246, 2.6805796312506587 50.600176979002164, 2.690537142481459 50.60208706997155, 2.6986132253582387 50.59821199436107, 2.7022449294301985 50.58957743237465, 2.7173275465763504 50.5824865998689, 2.7378776092598 50.572138736224545, 2.73697915836478 50.56873560424876, 2.7203154772485294 50.56001063589714, 2.7174063409484304 50.55338981687217, 2.7104825459967388 50.55215282949518))",9.3,14.3,93.25,16.9,15.6,12.6554166273474,11.8439806966339,8.0
32,62,62262,Cuinchy,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7408841542501103 50.50287172951909, 2.74587472226045 50.51513471995901, 2.73881210768078 50.51998497018458, 2.728454561448799 50.5191001020077, 2.7267308505320393 50.522659716673964, 2.7317521939871896 50.52886458864003, 2.7493568410692992 50.536925324810376, 2.7489736341955093 50.523407449840064, 2.7645951700240095 50.52180459912396, 2.755489179362991 50.50381700308939, 2.7408841542501103 50.50287172951909))",,,,,,,,
32,62,62276,Douvrin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8451655846624697 50.500586551595, 2.8413457543709004 50.502718375396604, 2.8318811255400886 50.49606366515424, 2.8186217492346897 50.493216734256855, 2.809464900457669 50.49592323489283, 2.8037719493513595 50.526907828227344, 2.8123386748440407 50.52896807693253, 2.8267840784822806 50.52547973366245, 2.852161844793859 50.52859936687153, 2.845345818333079 50.51988475625677, 2.84517617078116 50.50649241685945, 2.860670367074559 50.50689679846487, 2.8451655846624697 50.500586551595))",11.9,20.1,90.6,26.7,16.3,12.0232673232666,11.1915007127288,13.0
32,62,62311,Estevelles,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9101279778086697 50.46883020168843, 2.89977444169063 50.469728683330096, 2.900426157889199 50.475052768840285, 2.8930931780744995 50.477092731476844, 2.89731666440152 50.48237500580372, 2.9112455808252187 50.48935097195778, 2.922610981185 50.48277837666292, 2.9140637927799005 50.47874269524475, 2.9101279778086697 50.46883020168843))",,,,,,,,
32,62,62321,Évin-Malmaison,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0361548731532793 50.42374068107138, 3.0202793142124493 50.42990238102325, 3.0111035320867785 50.43345820882834, 3.00827877481979 50.439284391093594, 3.010922073144349 50.44230917006629, 3.0163335974323586 50.44209366412246, 3.02984420752749 50.44484724249016, 3.0384456634478005 50.442196731642376, 3.04161030753731 50.44451181501505, 3.0515062380154205 50.429453311669455, 3.0423707046090898 50.42884667375267, 3.0361548731532793 50.42374068107138))",16.1,24.8,97.06,36.4,18.7,12.1422448569383,11.2334444330404,18.0
32,62,62330,Festubert,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7267308505320393 50.522659716673964, 2.7254080729422903 50.52266594427015, 2.7225572321400704 50.539066896109766, 2.707024797454149 50.54589805632361, 2.7104825459967388 50.55215282949518, 2.7174063409484304 50.55338981687217, 2.7274321616104893 50.551859285301, 2.767420047276039 50.559363546095916, 2.771333967757279 50.55715388731585, 2.75649927602871 50.5482221243383, 2.7493568410692992 50.536925324810376, 2.7317521939871896 50.52886458864003, 2.7267308505320393 50.522659716673964))",,,,,,,,
32,62,62338,Fleurbaix,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8285782154046806 50.61880472070294, 2.794587255967309 50.634952401523634, 2.7961872909359395 50.6438838768926, 2.8117034691008995 50.64621464025198, 2.8270973427556387 50.65565138378882, 2.821275909422711 50.661278876698994, 2.8354022746887595 50.65905427866118, 2.8455017864222296 50.652273817941534, 2.869723271013449 50.63109609007668, 2.86197347210385 50.62750656540809, 2.84127472852908 50.627589762333805, 2.8313814700625395 50.62002029220584, 2.8285782154046806 50.61880472070294))",,,,,,,,
